,z,t0,x0,x1,c,MWebv,MWr_v,t0_err,x0_err,x1_err,c_err,ra,dec
ZTF18abdgwxn,0.0634603,2458306.714225465,0.0005733295498737994,-2.090985474423838,0.04314953935857947,0.04938498367693496,3.1,0.1067246834281832,1.710671266164607e-05,0.15593225877094039,0.028399930663890863,261.4228091,23.8691543
ZTF18acuefvt,0.07557197,2458468.701526479,0.0005831646599486546,0.99057735135733,0.13025801607977333,0.02976892507928782,3.1,0.2242194542195648,2.409822407367175e-05,0.24933686120384269,0.03731196988813717,150.6447444,25.0280098
ZTF18acbwasl,0.098,2458423.77645441,0.0004502705800927908,-0.7563855650678937,-0.02506401664281702,0.010540581887695622,3.1,0.44236492179334164,1.5826567082580974e-05,0.21654929063837075,0.031820531380256895,156.8748798,37.8744
ZTF18acsxusq,0.05601802,2458460.698992878,0.0011423741833115307,-0.6102620616496789,-0.011189952695143465,0.0487381948788627,3.1,0.4089118354022503,6.622104635957685e-05,0.3038623529949846,0.050793150897638986,18.3613348,14.4814914
ZTF18aarcypa,0.03203689,2458253.904186055,0.0010027031381556238,-2.82265263670628,0.13410202361630655,0.023252492624316272,3.1,0.2512089293450117,8.502626166531677e-05,0.28933417094167035,0.06663291795756957,167.4593252,28.9713801
ZTF18aaxxewy,0.07998238,2458283.6197148375,0.0006301437724801186,-0.21453413315661463,-0.060686729086697117,0.026830295711778293,3.1,0.15718313003890216,2.0489301166495063e-05,0.20438619149171403,0.031856009593512556,216.1892033,5.8398479
ZTF18aauworo,0.04981421,2458270.4660430714,0.0016486848118745935,0.022225765048106964,-0.04780326123748588,0.05128186444056848,3.1,0.1458154572173953,6.158857876208179e-05,0.15542369520759958,0.03323802771197794,239.6710004,21.120439
ZTF18aabxrjp,0.07917714,2458193.452469598,0.0006446098551172106,-0.7318629452200169,0.022443491923793878,0.02064023429221359,3.1,0.22234811657108366,4.175595346278278e-05,0.43371432864540876,0.053345843549085954,185.5432309,26.9945528
ZTF18abzbkby,0.02588561,2458402.137586928,0.00679012547694388,-0.08113241902914599,-0.005363903137950304,0.07972976601901899,3.1,0.13141224742867053,0.00026737372651449353,0.12454892797592598,0.035669843642778976,32.9094261,14.2023303
ZTF18aataafd,0.07699823,2458260.6354136425,0.000602712005109667,-0.9261282408493042,-0.0776938820268811,0.010826432408956812,3.1,0.11610335973091424,1.9887411539266726e-05,0.12018055904652865,0.03161024672197112,214.8372787,36.1721059
ZTF18acefgoc,0.02705388,2458404.625734583,0.001003965126205942,-0.3189579430854245,0.3722828510606864,0.05156541845487203,3.1,0.20267694210633636,5.4547499738153065e-05,0.2163986106762989,0.03806178035991175,123.9316847,58.3148369
ZTF18aawxlxf,0.08212955,2458276.9373596897,0.000641489269929487,0.01226493475691278,-0.012506930363476854,0.006360124969480677,3.1,0.19230809132568538,1.944041540001367e-05,0.2727984860752199,0.030143958148532594,165.5706164,58.2340242
ZTF18aasprui,0.03796067,2458348.2234704904,0.001818267313217798,-2.1034729031793744,0.0031741431212795744,0.014111992640115263,3.1,0.10107271955348551,5.40473097844298e-05,0.06290954934638816,0.02781528198334038,243.6406903,36.9433994
ZTF18acvwcig,0.1018985,2458468.828012375,0.0004061737526903017,-0.5199119806600041,0.02226456434457507,0.01152263543544273,3.1,1.192732963943854,1.8764505401074207e-05,0.6621583583290768,0.052537525989620935,212.7597327,54.5304271
ZTF18acnnxor,0.07868861,2458444.4778807503,0.0007906074105350153,-0.9446268874334341,-0.04106784314169483,0.03333626635610188,3.1,0.2983972786460072,3.0079363818174993e-05,0.2807494075314744,0.04154801907428693,175.3548612,10.3394125
ZTF18acafztq,0.07257641,2458397.38737535,0.0006628164318268452,0.9957076485330687,0.11567492846973194,0.03096282943532377,3.1,0.70537563203834,8.76764636732312e-05,0.9359461048284146,0.06636046423140675,132.3141386,21.5885352
ZTF18adathpb,0.031268,2458469.433167237,0.0010456409801086824,-2.932761245702655,0.16931634788670014,0.07452117125440687,3.1,0.7356246968265623,0.00017832107926788843,0.23963327522452152,0.11419773914851895,41.7313281,39.6009345
ZTF18ablqlzp,0.04157039474999621,2458350.110768135,0.0017532752416349498,0.16572000871683237,0.09785579718715873,0.02852902664480172,3.1,0.09324423340149224,5.390198053588068e-05,0.12019349682690648,0.02814996348942237,234.1332662,41.7998971
ZTF18abiinnl,0.02360828048024588,2458331.072879404,0.0066451030949242025,-0.06593882579303206,-0.013765519811216619,0.0761947723691984,3.1,0.08097714954055846,0.00021926589337166534,0.10104740419185865,0.03155890261040721,330.1737826,19.666136
ZTF18abcxyjp,0.04215854,2458305.3422816694,0.0015110382831605448,0.16581845557646024,0.06928668362496088,0.014449382339112788,3.1,0.12386596901342273,4.843415724432517e-05,0.1277451029868054,0.029946551545778907,214.5750325,28.9732905
ZTF18aawczad,0.06823571,2458267.2551085576,0.0006389548770919271,-0.3921888300151896,0.08460764519879088,0.008922871410946996,3.1,0.16983614629134536,1.9468359910380938e-05,0.13967457681083678,0.03194218211172756,194.5695074,27.7292852
ZTF18aauvnhh,0.05830778,2458262.839953279,0.0008026101099764772,-1.0304453056088982,0.21454195894162884,0.01702205896316098,3.1,0.14248759322799742,3.1505064312711004e-05,0.17294344882208468,0.03448026968019153,213.3437623,22.5783528
ZTF18aauhxce,0.0830808,2458270.9355537407,0.0004865029943925604,0.9652397346072942,0.14482140462146217,0.01665522897940254,3.1,0.12621608981862664,1.6127778822175825e-05,0.16743834299248797,0.0313246089528223,177.5688037,51.4534403
ZTF18abujnlz,0.02865592,2458358.2676711674,0.0026861921886715255,-1.1644219544863332,-0.05186521389695489,0.03599430933105402,3.1,1.5679227171931416,0.000488495010909626,0.6705359667432829,0.1173371865203168,129.5445295,24.8907551
ZTF18acxyarg,0.04083189,2458485.1318140132,0.0020149617907145555,-0.4299827182832653,0.02713199149822387,0.04661211143967426,3.1,0.14659993397071958,7.423484071155354e-05,0.16470429581419732,0.032653255609411375,120.1100095,42.8214457
ZTF18aaqgadq,0.07191038,2458251.4197613955,0.0006692125815487094,-2.135408422537471,-0.015250694977082644,0.01974789491877599,3.1,0.2224362906999886,2.451185246406405e-05,0.17594534071615198,0.039263107664254775,222.2860954,16.4577227
ZTF18aauxltf,0.05862162,2458260.8066655593,0.001395646089290317,0.6354136406705927,-0.028430748281308094,0.031429838416067564,3.1,0.1566205162089318,4.834556238951212e-05,0.1703118290267966,0.03208835089584956,224.369232,5.8422937
ZTF18aapsedq,0.07193439,2458247.911328203,0.0007713443860434149,-0.01132684023045022,-0.06824158643951657,0.019032382079831822,3.1,0.07710661715827882,2.2302856484522293e-05,0.069831242097447,0.028027811196908163,215.3960211,49.5471927
ZTF18aaiiigm,0.07821687,2458548.868069783,0.0003770629362754786,0.19129172110655746,0.305452577812243,0.007935382155184603,3.1,0.17584416596218944,1.384990572625776e-05,0.1692476404827009,0.033581383422134944,215.4790924,44.3658276
ZTF18aboztku,0.08016846,2458361.903948195,0.0005813106935936208,-0.9427779448043829,-0.018973264520824623,0.043654726181065216,3.1,0.45922202873043716,2.622548163874246e-05,0.9310920440990351,0.048139140841162706,243.4231819,10.6585224
ZTF18aajwdwz,0.09719001,2458228.1572736655,0.0003692592965565587,1.0948076292416287,-0.08958273367577618,0.032782345442284685,3.1,0.7212503023911268,1.70145031895633e-05,0.6311967375813493,0.05638696597848152,124.9178258,27.5304403
ZTF18abwlopg,0.08328751,2458383.520521382,0.0005805593318839972,2.1260134982046357,0.1788138502642863,0.025825717858731265,3.1,0.7489340389147401,5.147746205563409e-05,0.8217856433037989,0.073087088669841,134.3450809,22.2753763
ZTF18abgqkpc,0.1082427,2458320.049227461,0.00040619441503644485,-0.1558848716044607,-0.06763069751440591,0.014187101322913242,3.1,0.3689243693370372,2.1173680766276676e-05,0.37847661822194106,0.05000868968945212,217.5409907,55.8864109
ZTF18abealop,0.06658341,2458316.300405183,0.00022758629153925733,0.4712877379168545,0.34263324232180314,0.006661207480069065,3.1,0.1113500902429223,7.461057410898253e-06,0.14286331542403632,0.029880398338930778,240.9350753,54.3041032
ZTF18abssuxz,0.06491995,2458377.797300504,0.0009716370333018064,-1.8929751416281033,-0.044431978734956586,0.007414810460917791,3.1,0.2584586499724537,2.917501586119502e-05,0.3930764719358925,0.029798473423714045,244.451561,41.4695464
ZTF18acyarki,0.02609311,2458472.7165603954,0.0036138869899241806,-0.45846130854166933,0.2663001795206978,0.018212232418134865,3.1,0.6161698191426694,0.00014946984018421032,0.24846904541421005,0.04442112446322014,224.2887796,52.3476252
ZTF18aahfgyz,0.012012,2458216.29529676,0.002688206765875033,-2.622445840023576,0.4255372557009313,0.02191373859567134,3.1,0.19599983748048544,0.00017550364503324687,0.08228426379420921,0.04741723952559823,175.2832919,24.8195616
ZTF18aapqwyv,0.05596443,2458244.546413871,0.0006731848067540007,-1.9712613622534942,0.09743838920891625,0.03943668423818697,3.1,0.10745683847926557,2.118379553547193e-05,0.08054836943805907,0.030261862689981683,251.6054441,25.4215965
ZTF18acppxgo,0.07576034,2458423.1836236925,0.0008368635831733312,2.1103549197961855,0.06526801956258875,0.01988597598595286,3.1,9.390851482748985e-05,6.048081627610672e-05,0.6801608457492406,0.056886555934550075,174.5293092,1.9069522
ZTF18acwwowy,0.05506248,2458482.9356635353,0.0016124252479048477,0.40855957538234733,-0.03196699473921891,0.012563590009955015,3.1,0.16534526529721916,9.211553354027587e-05,0.28076935642662565,0.04195476849874356,180.5777962,59.2567244
ZTF18abltdfj,0.03038273,2458327.161722814,0.0010933497415517364,-2.268911410253727,0.26296006723672904,0.005459384282100494,3.1,0.3567017156165093,7.663557432101636e-05,0.124740950141438,0.04839087856856297,246.3021316,40.84029
ZTF18aasdted,0.01815375,2458265.8141270084,0.00849573575931015,0.7164215179017748,0.11507950628713857,0.025704663075730733,3.1,0.038743834011256695,0.00025400469500089733,0.03289648307325039,0.027408685819850478,261.4131605,59.4467707
ZTF18abyxwrf,0.020301949280235324,2458403.0941226296,0.005091480784965117,0.4972278300822079,0.23610310733423298,0.11171009962191515,3.1,0.10394078609533608,0.0002094325482309807,0.11826991636752039,0.03374900483366987,43.900137,43.0575895
ZTF18abcpolh,0.03512064,2458304.0767949834,0.002114799523880785,-0.5147972559886727,0.16773799662109903,0.047024685753671976,3.1,0.15397580084390938,9.466370636828413e-05,0.17353416431777058,0.03790061383119942,226.9941667,1.2323975
ZTF18accngfb,0.08514294,2458426.386516296,0.0007073266747372283,0.9197666667722805,-0.01399653725053226,0.02634705794303285,3.1,1.310314716072753,4.093463873789644e-05,0.4940134576185758,0.03922717168204553,150.8117736,15.0785595
ZTF18aabtaor,0.07983481,2458191.6273727636,0.0006944837937747494,0.6586218821425103,-0.04526286047300298,0.017655700920105447,3.1,0.36124757933430374,4.8068387836337814e-05,0.45157300608796785,0.05775087056838361,172.0952054,44.7489834
ZTF18abjtgdo,0.07392846,2458337.21888395,0.0007067506154325068,-0.5829828746850646,0.007563915597096605,0.011017710703557136,3.1,0.09042739681899548,2.1328074397607307e-05,0.10087302363984677,0.028760759245172775,226.0983554,61.621448
ZTF18absbsoz,0.0871,2458370.16352763,0.0005353607928881684,0.049757331209698726,0.05781953251513378,0.1869771339352447,3.1,0.35877131624147296,2.1122404926564507e-05,0.5308025011009422,0.040032285434877045,346.9652215,23.2040667
ZTF18acbxkpa,0.078778,2458417.7222067984,0.000502450498279778,-1.1039928623078712,0.14197295260399068,0.025341020512938274,3.1,1.9041549395769835,6.252900100043354e-05,0.886825017600022,0.05389550843099453,355.725913,-5.3042
ZTF18abrqedj,0.03713752082760143,2458373.623987531,0.003029984026588408,-0.02561398845809692,-0.02580141243298805,0.06595223491564835,3.1,0.12760259211063385,9.754522495258945e-05,0.14802461167090933,0.030470998736520552,103.0894157,27.4707965
ZTF18acbwawc,0.03953466839548354,2458421.975705752,0.00022777164983917093,3.4333981899465518,0.7230802473446633,0.008818667854265019,3.1,2.0347474277950823,1.615556598344892e-05,0.44865559204353345,0.0411342037883671,170.9729001,58.1428653
ZTF18abqdadp,0.039545300000000005,2458371.6292702854,0.0037901395260215042,0.33241266361968125,-0.09398111945909053,0.036388267005829436,3.1,0.2072672606445849,0.000118062675001298,0.28552412849735875,0.030426103790891456,241.7625408,15.5957445
ZTF18acbvbox,0.03486930070011848,2458415.174514409,0.0010909721125152247,-0.9190517346331929,0.4085649101729216,0.017312977747995305,3.1,2.5589496167376637,0.00029684573611843596,0.5156092940889486,0.1057415025151294,37.7378402,-13.722567
ZTF18acrdlrp,0.01917908,2458463.713853726,0.01280394591002958,0.5216943215284409,-0.044996440218237635,0.018699096797810743,3.1,0.16105572716332972,0.00042056305322849577,0.09188945842503467,0.030138432725618843,157.4681662,20.6693635
ZTF18aahjaxz,0.04630438,2458226.764455054,0.0004061730082311048,-2.691297502151706,0.42779574924570624,0.015737076362849035,3.1,0.17639919160865247,2.0915744433502325e-05,0.2148318634072866,0.04668521384128684,193.4559714,29.5907534
ZTF18achmxsx,0.08404417,2458445.899805495,0.0011112632565382153,-1.1694671863097985,-0.3447016253560668,0.03896025278750619,3.1,0.38352339225821197,0.00020893878211770498,0.5700053694011911,0.1454176565148581,27.9822687,14.8515743
ZTF18abtrvkm,0.038002758540665545,2458365.991338651,0.001869161364345105,-2.1312254933838783,0.06239409618084473,0.08481227771861374,3.1,0.08500850317068398,6.078682261432392e-05,0.11066501429765893,0.02931177582518178,41.4972101,42.5415008
ZTF18abyzlhn,0.05449410166372802,2458383.9769715387,0.0014457076014226086,0.0653211199420739,-0.029182014352752434,0.053914829672673054,3.1,0.19658496999181807,4.9636158983031964e-05,0.2794702085927697,0.03197825855500477,338.2053218,-1.8526679
ZTF18abwbaim,0.1071876334417054,2458388.135171905,0.0004087354692553288,-1.026334918898769,-0.009661725833901886,0.03727744081951288,3.1,0.5079478272236884,1.863606362524207e-05,0.5120271707068441,0.04748644965557809,53.3583395,-18.8355907
ZTF18abvejbm,0.04416009,2458386.6047389572,0.002230480625064537,-1.5566053501356052,-0.02763569553391845,0.026338809696541232,3.1,0.15089611220173538,8.812652289032009e-05,0.19007420120633706,0.037053556879720284,14.2609162,-0.8738552
ZTF18abcrtnq,0.1015124,2458302.799826457,0.0005600576887842685,0.653156683919389,-0.05014661333051989,0.009366668211441099,3.1,0.5180522354785353,2.221532669885312e-05,0.609037414498792,0.04208538141740252,198.8929836,28.3429104
ZTF18acrnfww,0.06468254,2458466.118954603,0.0015126545035083348,0.6905884100258468,-0.008368377109342929,0.01819637000225435,3.1,0.16434266627766192,5.5759925340372366e-05,0.13128106056395444,0.032154465181526766,181.0713106,38.9989731
ZTF18adazgdh,0.07670116,2458490.3197331275,0.0005277220186107009,0.5949544885455849,0.09640954008634961,0.03081483109173832,3.1,0.20200072089210153,1.8864910442968684e-05,0.13059617159847042,0.033878224317661604,146.3772183,15.351637
ZTF18acmxmlq,0.039517,2458449.1735029877,0.0014618048683044745,-1.3841839822552096,-0.2949069851770326,0.13398227802353896,3.1,0.3992129936814308,0.0005727609110617933,0.4306175874252784,0.2892378789810585,7.4826724,10.6986121
ZTF18abmwnov,0.046713441489747605,2458365.6856876705,0.0010926394360784588,1.8805942567105833,0.2267302036253964,0.050198391153566065,3.1,0.13299177726730704,3.9786671170994136e-05,0.16896657182813293,0.03162151837801655,3.7576645,34.8114486
ZTF18acurlbt,0.07788438,2458468.4376753466,0.0007696901423246616,1.0642706266780253,-0.08282130332266505,0.02541514166870045,3.1,0.5179944685660303,3.214657947074603e-05,0.4200209206371469,0.03954650332814522,191.7094412,22.7964487
ZTF18aaovbiy,0.07743099,2458241.19651285,0.0005881798491220628,-1.5563257429771222,-0.13055008712277635,0.021910596104857988,3.1,0.24130800203420222,2.5665712821073932e-05,0.22190306322402012,0.04995626739571165,231.6595892,28.8662727
ZTF18abuqugw,0.03104095,2458385.365333084,0.005157764847099038,-1.294790626459058,-0.12604916212591688,0.006203549892900972,3.1,0.17903040233068168,0.00015254513242248495,0.20287141798437883,0.028423994058745062,244.5577251,39.1238199
ZTF18aaumlfl,0.08737274,2458266.0749671175,0.0004739741983835658,-1.0312521301372444,-0.0933861599971481,0.020051102172173027,3.1,0.0740237021818757,1.4731477715772314e-05,0.10379053207479702,0.029886412460273366,244.2707588,50.7924507
ZTF18aakoylt,0.08760596,2458238.9579374543,0.00041697901538595883,0.817524232210712,0.007902683512196819,0.028166198882096795,3.1,0.22517009521834552,1.5010772213646226e-05,0.2570821370760471,0.03362344935256732,179.5497978,49.3205109
ZTF18aayiahw,0.06368332,2458290.182422925,0.00029543837875570776,0.13046798400959028,0.4221517168116071,0.01173415913387613,3.1,0.3259350114967674,2.5976501969965204e-05,0.5793043161781187,0.06839422548550601,209.8083457,28.5407671
ZTF18abobkii,0.05974455,2458360.5473820763,0.0004295622072381078,1.1920162172302993,0.5042019358082027,0.011641046295271002,3.1,0.10361302690580487,1.4889034254360618e-05,0.1629014777589511,0.030746501921331222,243.6957759,43.3052958
ZTF18abupgql,0.04616641,2458384.6569146533,0.0013416631399613185,-2.079125847740343,-0.020429260319153444,0.026887790945165434,3.1,0.154217409202829,4.4285883272453666e-05,0.1986727941309536,0.03171410578523625,19.0153958,-0.1174502
ZTF18acrdmmw,0.04979017,2458462.5901907766,0.0020810815986362563,0.3960304008397889,-0.10932014273820373,0.0171796958424019,3.1,0.11220757127739489,6.729455101472511e-05,0.10852061618965055,0.02972903095571499,171.8636226,33.6173026
ZTF18adatosi,0.037249,2458489.9356639353,0.003255033254114756,-0.2686865311354321,-0.052941167048567425,0.6024479592283335,3.1,0.4001816383097321,0.00017207370986685084,0.37223123916661255,0.049615536094627176,89.5708585,5.8046753
ZTF18aahhenr,0.07637882,2458222.433847082,0.0008861963760688138,0.9619581538735141,-0.04797181932834841,0.0101541014069568,3.1,0.3401493679266423,3.775911118532427e-05,0.2538264265862262,0.037340734268606596,207.3631885,26.4621299
ZTF18aahheaj,0.05270904,2458226.235840206,0.0014524826413632205,0.7587825131256009,-0.020699428424682715,0.02177075417402509,3.1,0.19588961848057806,5.62386921794281e-05,0.1641562269395478,0.03469126466087419,195.1104788,18.6193655
ZTF18abcrxoj,0.03086616,2458306.631952403,0.004122953757783431,-1.2197886918697476,0.01774709539603576,0.019122179822912116,3.1,0.04755588946864009,0.00012110599083137954,0.049059971481665306,0.027079157164934607,239.2596393,37.4171785
ZTF18abnxhmc,0.07641185,2458363.3622603556,0.0007572777531512708,0.9314841176647096,-0.007667514558613244,0.061096765370930235,3.1,0.2296528508886695,3.803398682429254e-05,0.32134773391909155,0.04139959975744197,329.7575324,11.10369
ZTF18abuhzfc,0.03719110941955958,2458383.770896959,0.0022859235723585204,-0.4595447923573666,0.14097233404870282,0.029352782258429393,3.1,0.11289011547341943,6.979156824606462e-05,0.12385663182926517,0.028164595203640907,16.1616523,-4.2581731
ZTF18aawmxdx,0.04252644,2458472.037395358,0.0018553037164820783,-1.8876244461761138,-0.0411739655197023,0.03026897883136268,3.1,0.22866689274087548,0.00011560428360479269,0.1946321129063308,0.050601751887367805,147.2431622,13.9843606
ZTF18abkudjo,0.0921574,2458345.9580220534,0.0004495962653367148,1.3063307262453951,0.02104509432616134,0.012977644670494268,3.1,0.3122865778859705,1.8681705513439566e-05,0.39240370384600315,0.03900481748172907,227.0606388,34.8682347
ZTF18aaqcqkv,0.117414,2458248.091338253,0.00024457183579866206,-1.539868368143731,-0.0643030388623367,0.008591214941426785,3.1,0.20221210457384586,8.125284912881969e-06,0.3920780051852266,0.03558810873301421,196.5102642,48.2773515
ZTF18abncimo,0.055671097008861484,2458362.6233826256,0.0013461902785370727,-1.0154290200310443,-0.00910160523560865,0.04517181180884859,3.1,0.12841906514950097,4.543357116035674e-05,0.13864786424851355,0.031723516612471386,336.9033574,22.8953122
ZTF18aazixbw,0.059455959387324966,2458292.4030603254,0.0007643199780562102,-1.6107687933533366,0.03118451944438721,0.00906391357743715,3.1,0.0507464655674994,2.2428073991027317e-05,0.06631503588600832,0.02736018310057448,244.7415866,56.7168798
ZTF18abjrznx,0.02397958,2458314.6368846395,0.002291953092400332,-1.4647523736748576,0.3261797474555071,0.025042675182834276,3.1,0.7013225599657744,0.0002782662820587187,0.2674629311080028,0.07726737694898612,221.290554,9.273517
ZTF18aceathd,0.05992377,2458447.0082590296,0.0012951851251942455,0.11896043189684556,0.010884787721459899,0.029323987046122563,3.1,0.2396539926994592,0.00010536483297396338,0.2842731252846258,0.058844376577829684,33.9240634,-1.1197677
ZTF18abmoung,0.06583611,2458348.0233270223,0.0002593898372549462,0.4596720999252033,0.45424602532068814,0.01095993313026715,3.1,0.21869692602194846,1.0133606692988542e-05,0.1862300824557047,0.034035066202146136,225.9380663,61.5678926
ZTF18adazbol,0.100762,2458486.952292032,0.0005774934198985875,-0.37331583149011566,-0.08712470207807566,0.02049057395535967,3.1,0.17941764066927135,1.9101485762261326e-05,0.10492605269116857,0.033231520099310935,135.6518048,11.4860013
ZTF18aaumeys,0.03654838,2458267.596977102,0.0034534464378461866,0.6592641301753855,-0.03287926755345488,0.008288759669457336,3.1,0.045223889872431755,0.00010120067494470215,0.04864155981959195,0.02713713117664464,214.3129705,59.2763668
ZTF18aailvrv,0.06212882,2458231.021294527,0.0005270264490905255,-1.70697261153082,0.16050588656124196,0.011408974486825327,3.1,0.08552026026882231,1.5939518159286495e-05,0.09331511728703552,0.029058714654870636,219.8886915,29.7113627
ZTF18acpeemg,0.07904774,2458418.091206268,0.001518387541884421,3.793676850989358,-0.3926880214536646,0.032320004196536675,3.1,0.003278146032243967,1.0002312825768087,1.0002317519741886,1.0002317023281744,182.2841611,14.8595556
ZTF18acrgunw,0.06524781,2458461.6984143686,0.0007325501257972347,0.7618238543501451,0.09185564310458415,0.014403130937651758,3.1,0.23600891488604248,3.117358785118708e-05,0.27937818452942953,0.03844617120197491,138.2021465,36.2281515
ZTF18acbxhui,0.07257537462759041,2458415.8390238606,0.0007061584860973086,-0.08314993051399058,0.19205250365631157,0.018280863382396952,3.1,1.5285348070319742,0.00012974492631416271,0.8873922001941225,0.09803396300526425,356.1883933,-22.5098604
ZTF18abcdzyc,0.05572366,2458300.15965998,0.0009584283564266748,-1.8533085161716492,-0.006949698523852818,0.010643323089203485,3.1,0.1414732278790325,3.282799566497508e-05,0.2438523014224256,0.032173066312353095,195.4404104,61.4654805
ZTF18abkhcwl,0.03164368,2458344.8295765403,0.0047303186598159205,0.10560113701453065,-0.08525205769856459,0.027932191813247374,3.1,0.04405444278381765,0.00014104563684231525,0.05492341683501758,0.02737190172996905,236.5296146,29.7334707
ZTF18aayjvve,0.04726618,2458292.6450882116,0.001493911680303044,-0.17090417004988873,0.06032262990912172,0.012626458439344554,3.1,0.04277669731527567,4.4746547062786844e-05,0.05868147021624461,0.027367424697300687,226.0692292,35.8150319
ZTF18abkigee,0.09507864,2458342.75074801,0.0003819590592115755,1.3208454002948338,-0.004238456669661465,0.029349899008832152,3.1,0.1735900726635009,1.4429291826591614e-05,0.2207101622600265,0.03452688235872506,245.8717142,28.8330435
ZTF18aaqkjuw,0.09656397,2458432.232326462,0.0003807785731056124,0.36512012243379327,0.13014609841083538,0.013170831045606636,3.1,0.2057410387787968,1.1755770944851878e-05,0.24289389431436423,0.031112757031311306,174.7937113,56.1362577
ZTF18acnbpkq,0.03586059,2458429.572583557,0.004039666266907097,-1.7427666793376153,-0.3203991904852441,0.023135134927348644,3.1,0.4924832093529403,0.0007471407512628107,0.750824245412031,0.12730684469831285,197.6763118,12.6769682
ZTF18abdrmin,0.05153504,2458316.4774589497,0.0011812098348825163,-1.382213814846841,0.014860516437009537,0.021441983310232657,3.1,0.1329610433895141,3.9975784793713776e-05,0.10588243540953873,0.03089698325552308,222.023413,63.2166762
ZTF18abgmcmv,0.018523,2458329.1699661785,0.002306520390493501,0.9606581015784886,0.6278446759050986,0.04036990111076799,3.1,0.028505104826763272,6.973943628026874e-05,0.028020906927710088,0.026793540243261964,274.0545202,55.590888
ZTF18ablmflp,0.0426961,2458345.887363752,0.0008902029267074235,-0.01769955071845722,0.274930728374231,0.011682897345113727,3.1,0.17731773131527007,3.191216875824793e-05,0.2510454277437646,0.031736155068178624,211.0965469,60.0244382
